start_node,end_node,name,length
61324632,7794600733,Fowler Street,6.244
61324636,2694721001,Fowler Street,9.424
61324636,2694721022,Memorial Drive,13.488
61324668,9290820336,Amherst Alley,94.691
61324673,11749286108,Danforth Street,6.21
61324673,5828537345,Amherst Street,6.424
558677508,7890163761,Pilgrim Street,8.7
3577823034,5458914500,Amherst Street,32.233
3577823034,313974302,Amherst Street,8.481
9973710848,61321305,Massachusetts Avenue,13.558
9973710848,61323032,Massachusetts Avenue,138.226
12138528838,7868528680,Westacott Court,5.079
12138528838,61321132,Putnam Avenue,3.613
12138528838,7870841859,Putnam Avenue,68.65
12302336346,2446369622,Red Line,441.28
12302336346,2862973492,Red Line,4820.086
61341769,61353530,Dartmouth Street,45.71
7899300298,61323451,Putnam Court,6.374
7899300298,7899258802,"['Putnam Court', 'Fort Washington Place']",101.35900000000001
579060230,7794600778,Massachusetts Avenue,90.959
579060230,579068301,Massachusetts Avenue,69.162
61325933,61325942,Memorial Drive,142.016
61325933,61328171,Memorial Drive,280.95399999999995
61325942,568218934,Memorial Drive,203.82899999999998
61326058,2600861583,,166.673
61326058,61326145,Memorial Drive,397.779
61326145,7599310408,Memorial Drive,209.16699999999997
61326149,61326478,,341.55000000000007
61326149,438265036,Land Boulevard,155.275
7899628454,61283385,Main Street,66.19
7899628454,1678319187,Main Street,10.904
7899628469,10802548575,Carleton Street,2.377
7899628469,1678319187,Carleton Street,11.952
1986708487,568219843,,48.849
1986708487,61283293,Memorial Drive,27.311
1986708490,568220056,Massachusetts Avenue,5.608
1986708490,7579360324,Massachusetts Avenue,9.406
1986708490,11749322594,,17.118000000000002
540001301,7890163761,Pilgrim Street,5.831
540001301,61332865,Pilgrim Street,29.198
7071581206,61324628,Amherst Alley,67.273
7727727727,12300622788,Massachusetts Avenue,28.375
7727727727,61327050,Massachusetts Avenue,361.15200000000004
7896253552,6100432137,Galileo Galilei Way,11.638
7896253553,4257901545,Galileo Galilei Way,119.78299999999999
61326478,61323312,,22.328
61283322,7870841833,Hastings Square,5.718
61283322,61283345,Henry Street,121.638
61283345,61283287,Pearl Street,116.034
12193385845,61327033,Magazine Street,22.946
12193385845,61326981,Magazine Street,24.985
7599310408,2694895140,Memorial Drive,71.6
7599310409,61317284,Memorial Drive,223.89000000000001
61326949,7891014279,Pleasant Street,6.131
61326949,7891014280,Kelly Road,6.998
61326949,7891014278,Kelly Road,5.43
61326955,61322884,Pearl Street,32.351
61326955,7884019457,Cottage Street,7.982
61326958,61322871,Magazine Street,49.141
61326958,7890165239,Magazine Street,16.988
61326960,7884019459,Green Street,8.713
61326960,7884019462,Sidney Street,6.158
61326960,1705743863,Green Street,7.217
61326964,7632047882,,63.45
61326972,277667346,Land Boulevard,27.841
61326972,61326964,,12.792
61326977,7866981394,Landsdowne Street,6.475
61326977,61329812,Landsdowne Street,34.601
61326981,12193385845,Magazine Street,24.985
61326981,7870846631,Magazine Street,21.185
61326985,7890165239,Magazine Street,7.512
61326985,61327104,Magazine Street,48.115
61327028,7890165254,Lawrence Street,6.968
61327028,7890165245,Pearl Street,7.43
61327033,7870846634,Erie Street,5.735
61327033,61328066,Magazine Street,21.998
61327033,12193385845,Magazine Street,22.946
61327050,7579360324,Massachusetts Avenue,5.078
61327050,7727727727,Massachusetts Avenue,361.152
2446018253,7794600771,Amherst Street,36.266
2446018253,7794600769,Amherst Street,3.793
61327085,7884019594,William Street,140.648
61327085,61328085,Magazine Street,66.756
61327085,61327096,Magazine Street,63.955999999999996
61327089,61327085,William Street,135.958
61327104,7884019603,Upton Street,6.939
61327104,61326985,Magazine Street,48.115
61327104,7884019601,Magazine Street,5.02
61327115,61324566,Pleasant Street,60.811
61327115,10827435148,Upton Street,98.467
61327121,7896983862,Main Street,112.42800000000001
61327121,61321277,Main Street,221.57500000000002
